1.393109124539755385e+03 0.000000000000000000e+00 9.461702123818475911e+02
0.000000000000000000e+00 1.401422730387304682e+03 5.470294594338022307e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
